Depth	AC	CNL	DEN	GR	PE	RLLD	LIMSTONE	LIMSTON_BP	LIMSTON_DT	LIMSTON_SVM	LIMSTON_STACK	LIMSTON_RF	LIMSTON_ADA	LIMSTON_XGB	LIMSTON_GBC
3525.875	159.595993	0.742	2.710999966	16.75900078	5.188000202	24230.900390000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3526.0	159.7079926	0.719	2.709000111	18.13800049	5.184999943	29794.80078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3526.125	159.779007	0.701	2.707000017	18.75900078	5.188000202	34447.59766000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3526.25	159.7640076	0.673	2.703000069	17.94599915	5.178999901	35735.847660000036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3526.375	159.8540039	0.62	2.698999882	17.70299912	5.149000168	34563.70313000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3526.5	160.0659943	0.591	2.697000027	19.27499962	5.105000019	33246.33984000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3526.625	160.2610016	0.597	2.697000027	20.03700066	5.065000057	29769.457030000012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3526.75	160.4279938	0.605	2.697000027	18.4659996	5.043000221	28413.20313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3526.875	160.5919952	0.617	2.697999954	16.36899948	5.028999806	27175.81249999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3527.0	160.7579956	0.65	2.697000027	15.9289999	5.013999939	25181.45117000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3527.125	160.7949982	0.701	2.697000027	16.95499992	4.998000145	25446.443359999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3527.25	160.8090057	0.741	2.696000099	17.50699997	4.998000145	26260.398439999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3527.375	160.8029938	0.752	2.694999933	17.5189991	5.021999836	24907.892579999985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3527.5	160.7480011	0.746	2.691999912	17.99200058	5.06099987	23913.013670000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3527.625	160.7640076	0.736	2.690999985	18.66200066	5.083000183	25224.18750000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3527.75	160.8390045	0.717	2.691999912	18.7329998	5.066999912	27011.748050000013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3527.875	160.8399963	0.7	2.696000099	18.06699944	5.028999806	29996.53320000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3528.0	160.7850037	0.691	2.700000048	17.38899994	5.007999897	33570.132809999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3528.125	160.6580048	0.68	2.701999903	17.91399956	5.021999836	35946.738280000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3528.25	160.5480042	0.686	2.701999903	20.86000061	5.052000046	36264.27344000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3528.375	160.5570068	0.698	2.703000069	23.54400063	5.066999912	33907.87109000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3528.5	160.5169983	0.699	2.704999924	23.02499962	5.054999828	28069.37695000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3528.625	160.4450073	0.701	2.710000038	20.99399948	5.032999992	21990.175779999983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3528.75	160.352005	0.708	2.713999987	21.4260006	5.024000168	18848.580080000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3528.875	160.1710053	0.703	2.71600008	24.4260006	5.031000137	18635.597659999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3529.0	159.9579926	0.675	2.713999987	25.20000076	5.040999889	21306.058589999986	0.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0
3529.125	159.720993	0.62	2.710999966	23.25399971	5.050000191	27078.681640000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3529.25	159.2929993	0.536	2.70600009	21.87100029	5.06400013	32757.328130000013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3529.375	158.8470001	0.441	2.700999975	22.47900009	5.085999966	35155.07813000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3529.5	159.0809937	0.361	2.697000027	23.04899979	5.113999844	34005.906250000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3529.625	159.6920013	0.332	2.696000099	23.08699989	5.135000229	28400.218750000025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3529.75	160.2920075	0.376	2.697999954	21.88800049	5.130000114	20474.341799999987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3529.875	160.7640076	0.472	2.703000069	20.26000023	5.090000153	13786.98731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3530.0	160.9450073	0.585	2.707000017	21.12199974	5.025000095	9035.680663999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3530.125	161.6790009	0.708	2.707000017	23.10499954	4.962999821	5341.229004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3530.25	163.4989929	0.814	2.703999996	24.20299912	4.940999985	2985.465088000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3530.375	165.4450073	0.87	2.697999954	25.21699905	4.974999905	1972.343018	2.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0
3530.5	166.7350006	0.897	2.694000006	27.37599945	5.050000191	2228.388916000001	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0
3530.625	166.7870026	0.91	2.691999912	30.27799988	5.124000073	3919.4929199999992	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0
3530.75	165.2489929	0.83	2.693000078	29.79800034	5.153999806	7964.379883000002	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0
3530.875	163.0189972	0.654	2.697000027	24.94599915	5.130000114	15934.049810000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3531.0	161.1600037	0.466	2.703000069	20.23399925	5.076000214	26590.775389999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3531.125	159.9909973	0.328	2.709000111	19.12800026	5.03000021	34054.77734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3531.25	159.4470062	0.263	2.713999987	20.03300095	5.013000011	37845.203129999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3531.375	159.1349945	0.264	2.720000029	20.37599945	5.019999981	39542.83202999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3531.5	158.7149963	0.287	2.726000071	19.86000061	5.041999817	39777.88280999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3531.625	158.375	0.29	2.727999926	18.02899933	5.068999767	39533.03125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3531.75	158.1799927	0.275	2.726000071	16.60099983	5.090000153	39001.82813000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3531.875	157.9779968	0.262	2.720000029	16.66900063	5.100999832	37875.12109000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3532.0	157.7859955	0.263	2.713000059	16.62400055	5.103000164	37064.16797000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3532.125	157.602005	0.278	2.707000017	15.77499962	5.096000195	37759.05858999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3532.25	157.3289948	0.298	2.704999924	14.70100021	5.072000027	37897.16015999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3532.375	157.0119934	0.357	2.704999924	14.52000046	5.022999764	36408.36327999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3532.5	156.8630066	0.472	2.704999924	14.94699955	4.946000099	33055.29687999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3532.625	156.779007	0.612	2.707000017	15.03899956	4.840000153	28095.70313000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3532.75	156.654007	0.774	2.711999893	15.21100044	4.706999779	21374.43163999998	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0
3532.875	156.4320068	0.97	2.720999956	16.00600052	4.554999828	15565.443360000001	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3533.0	156.2319946	1.184	2.730999947	16.34799957	4.40500021	12188.950199999997	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3533.125	156.2039948	1.399	2.739000082	16.15200043	4.281000137	11339.301760000006	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3533.25	156.3470001	1.594	2.743000031	16.31500053	4.190999985	12477.705080000005	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3533.375	156.6179962	1.736	2.742000103	16.49200058	4.127999783	15295.04981	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3533.5	156.7769928	1.825	2.742000103	16.81800079	4.089000225	18245.16015999999	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3533.625	156.7570038	1.862	2.744999886	17.29199982	4.068999767	18781.537109999987	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3533.75	156.6049957	1.842	2.749000073	18.07099915	4.06799984	17294.101559999985	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3533.875	156.4329987	1.763	2.752000094	20.05400085	4.093999863	14619.980469999991	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3534.0	156.2359924	1.646	2.750999928	22.02899933	4.157000065	12961.33397999999	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3534.125	156.0820007	1.527	2.746999979	21.71999931	4.250999928	13714.151370000003	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3534.25	155.9420013	1.444	2.743999958	19.87100029	4.335000038	17697.86523000001	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3534.375	155.845993	1.386	2.740999937	18.47800064	4.368999958	20494.99219000002	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3534.5	155.8099976	1.332	2.739000082	17.96699905	4.348999977	19517.894530000005	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3534.625	155.779007	1.308	2.739000082	18.16200066	4.302999973	18331.85938000002	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3534.75	155.7290039	1.301	2.742000103	18.15200043	4.260000229	19433.572269999997	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3534.875	155.7109985	1.285	2.744999886	16.86000061	4.230999947	23032.185550000002	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3535.0	155.7420044	1.275	2.746000052	14.95400047	4.228000164	27843.9082	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3535.125	155.8990021	1.227	2.744999886	13.52099991	4.267000198	31545.96094000003	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3535.25	156.1719971	1.088	2.740999937	13.31400013	4.375	34102.64843999999	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3535.375	156.4900055	0.903	2.733999968	13.97999954	4.548999786	33840.941409999985	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0
3535.5	156.8919983	0.712	2.724999905	14.37699986	4.743999958	29723.337890000028	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
3535.625	157.2259979	0.517	2.717999935	15.39700031	4.896999836	23185.662109999987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3535.75	157.3670044	0.347	2.713999987	17.31800079	4.986000061	18570.26171999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3535.875	157.4579926	0.228	2.713999987	18.28199959	5.03000021	18778.558589999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3536.0	157.4810028	0.146	2.71600008	17.40600014	5.046000004	25370.490230000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3536.125	157.451004	0.086	2.719000101	15.56099987	5.040999889	32546.080080000032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3536.25	157.2429962	0.05	2.720999956	13.53600025	5.026000023	36786.890629999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3536.375	156.8789978	0.034	2.720000029	11.17399979	5.017000198	38840.35155999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3536.5	156.5619965	0.042	2.717000008	9.81000042	5.019000053	39798.62109000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3536.625	156.3309937	0.075	2.71600008	10.04300022	5.022999764	40000.00000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3536.75	156.1419983	0.11	2.71600008	10.72799969	5.019999981	40000.00000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3536.875	156.0350037	0.134	2.719000101	11.30799961	5.017000198	40000.00000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3537.0	156.0099945	0.162	2.723999977	12.1239996	5.028999806	40000.00000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3537.125	155.9869995	0.187	2.729000092	13.24800015	5.05700016	40000.00000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3537.25	155.9629974	0.202	2.733999968	14.16499996	5.087999821	40000.00000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3537.375	155.9799957	0.225	2.737999916	14.85099983	5.111000061	40000.00000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3537.5	156.0279999	0.251	2.74000001	16.07099915	5.126999855	40000.00000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3537.625	156.0449982	0.266	2.742000103	16.80599976	5.138999939	39914.22656000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3537.75	156.1170044	0.265	2.744999886	15.24300003	5.145999908	39086.464839999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3537.875	156.3959961	0.255	2.744999886	13.93500042	5.142000198	36962.05077999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3538.0	156.7960053	0.258	2.743000031	14.44400024	5.111999989	32483.51758000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3538.125	157.0650024	0.303	2.739000082	15.25199986	5.038000107	24456.972659999974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3538.25	157.151001	0.398	2.73300004	14.79500008	4.929999828	16860.902339999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3538.375	157.1589966	0.516	2.727999926	13.80700016	4.829999924	13634.30273000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3538.5	157.1829987	0.639	2.723999977	14.50500011	4.782999992	16647.894529999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3538.625	157.2619934	0.76	2.721999884	16.20000076	4.793000221	25536.12305000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3538.75	157.4429932	0.883	2.720999956	17.16600037	4.828999996	33081.57030999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3538.875	157.7960053	1.028	2.720000029	17.40699959	4.857999802	36519.09374999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3539.0	158.1889954	1.179	2.720999956	16.94799995	4.88199997	37364.769529999976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3539.125	158.4219971	1.294	2.721999884	16.70999908	4.927000046	36063.234379999965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3539.25	158.5890045	1.357	2.721999884	17.96800041	5.000999928	32249.107420000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3539.375	158.8480072	1.383	2.717999935	19.44099999	5.086999893	30277.19140999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3539.5	159.1499939	1.417	2.711999893	18.75699997	5.159999847	33731.546879999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3539.625	159.3650055	1.469	2.707000017	17.20400047	5.209000111	37018.56640999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3539.75	159.5090027	1.511	2.703999996	16.97999954	5.230000019	38608.00781000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3539.875	159.5690002	1.556	2.70600009	18.3390007	5.227000237	39595.30078000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
